longitude,latitude,HELCOM_ID,Year_adj_generated,group_labels,transparen
24.3159,57.74647,LAT-004,2021,spring,1.8
24.11823,57.59982,SEA-011,2021,spring,1.8
24.30167,57.59167,SEA-011,2021,spring,1.8
24.33617,57.5929,LAT-004,2021,spring,2
24.35362,57.4474,LAT-004,2021,spring,1.7
24.28732,57.31287,SEA-011,2021,spring,1.9
24.37357,57.31503,LAT-004,2021,spring,1.7
24.08322,57.34935,SEA-011,2021,spring,1.9
24.21667,57.18287,LAT-005,2021,spring,1.9
24.2521,57.16788,LAT-005,2021,spring,1.6
23.88882,57.0546,LAT-005,2021,spring,1.8
23.91988,57.02476,LAT-005,2021,spring,2.5
23.76649,57.41629,SEA-011,2021,summer,3.5
23.48314,57.39979,SEA-011,2021,summer,3.3
23.84704,57.30108,SEA-011,2021,summer,3.4
23.6702,57.16903,SEA-011,2021,summer,3.3
23.93156,57.16788,LAT-005,2021,summer,3
24.24973,57.16835,LAT-005,2021,summer,2.5
24.21873,57.18313,LAT-005,2021,summer,3
23.88819,57.05478,LAT-005,2021,summer,3
23.91876,57.02535,LAT-005,2021,summer,2
23.74145,56.98064,LAT-005,2021,summer,2.5
23.48526,57.04723,LAT-003,2021,summer,3.5
23.25432,57.16669,LAT-003,2021,summer,2.7
23.23713,57.35721,SEA-011,2021,summer,3
23.06995,57.39614,LAT-004,2021,summer,3
22.98429,57.5667,SEA-011,2021,summer,3.5
22.81961,57.5329,LAT-003,2021,summer,2.7
22.61775,57.73366,LAT-003,2021,summer,3.1
24.24136,57.88052,SEA-011,2021,summer,2
24.31453,57.74734,LAT-004,2021,summer,1.9
24.11657,57.60188,SEA-011,2021,summer,3.2
24.29427,57.59443,SEA-011,2021,summer,2.6
24.33497,57.59342,LAT-004,2021,summer,2
24.35387,57.44897,LAT-004,2021,summer,2.2
24.37361,57.31508,LAT-004,2021,autumn,1.9
24.29034,57.31275,SEA-011,2021,autumn,2.5
24.08476,57.34967,SEA-011,2021,autumn,2.8
23.76769,57.41659,SEA-011,2021,autumn,3
24.08366,57.34982,SEA-011,2021,summer,3.2
24.28587,57.31359,SEA-011,2021,summer,2.1
24.37464,57.31632,LAT-004,2021,summer,1.8
23.88748,57.05402,LAT-005,2021,autumn,2.5
23.91846,57.02525,LAT-005,2021,autumn,2.5
23.74161,56.98001,LAT-005,2021,autumn,2.3
23.4871,57.04604,LAT-003,2021,autumn,2.5
23.25437,57.16674,LAT-003,2021,autumn,2.3
23.91657,57.84949,SEA-011,2021,autumn,2.3
24.24363,57.88036,SEA-011,2021,autumn,2.3
24.31368,57.74764,LAT-004,2021,autumn,2.3
24.11821,57.60144,SEA-011,2021,autumn,3.1
24.33503,57.59377,LAT-004,2021,autumn,2.9
24.30011,57.59117,SEA-011,2021,autumn,3.1
24.35414,57.44924,LAT-004,2021,autumn,2.5
23.98328,57.1,LAT-005,2021,spring,1.35
23.98333,57.104,LAT-005,2021,spring,1
23.985,57.10233,LAT-005,2021,summer,1
23.98416,57.10233,LAT-005,2021,summer,1.5
23.98333,57.10183,LAT-005,2021,summer,2
23.983,57.10183,LAT-005,2021,summer,1.5
23.987444,57.100221,LAT-005,2021,autumn,3.1
23.98466,57.085,LAT-005,2021,autumn,2.1
23.98416,57.10316,LAT-005,2021,summer,1.8
24.31487,57.28483,SEA-011,2021,spring,1.5
24.31435,57.27835,SEA-011,2021,summer,2
22.3418,57.7957,SEA-011,2013,spring,2.8
23.85,57.3,SEA-011,2013,spring,4.65
23.9833,57.1,LAT-005,2013,spring,2.15
24.0017,57.0833,LAT-005,2013,spring,1.35
23.6167,57.6167,SEA-011,2013,spring,3.1
22.41,57.8433,SEA-011,2013,spring,4
22.9833,57.5667,SEA-011,2013,spring,3
24.1167,57.6,SEA-011,2013,spring,3
24.2976,57.5922,SEA-011,2013,spring,1.5
24.3367,57.5933,LAT-004,2013,spring,1.5
24.3533,57.4483,LAT-004,2013,spring,1.5
24.2717,57.4415,SEA-011,2013,spring,1.5
24.3733,57.315,LAT-004,2013,spring,2.5
24.2867,57.3133,SEA-011,2013,spring,2.5
24.25,57.1683,LAT-005,2013,spring,1
24.2167,57.1833,LAT-005,2013,spring,2.5
23.9565,57.1243,LAT-005,2013,spring,2.5
23.9333,57.1667,LAT-005,2013,spring,2.5
23.92,57.025,LAT-005,2013,spring,1.5
23.8883,57.055,LAT-005,2013,spring,1.5
23.7667,57.4167,SEA-011,2013,spring,2.8
23.4833,57.4,SEA-011,2013,spring,3
22.8167,57.5333,LAT-003,2013,spring,1.5
23.07,57.3967,LAT-004,2013,spring,1.5
23.254,57.1667,LAT-003,2013,spring,1.5
23.4867,57.0467,LAT-003,2013,spring,2
23.6667,57.1667,SEA-011,2013,spring,2
24.2518,57.7633,SEA-011,2013,summer,4.2
24.2433,57.88,SEA-011,2013,summer,4.3
24.3533,58.0708,EST-018,2013,summer,4.3
24.3367,57.5933,LAT-004,2013,summer,3.25
24.3533,57.4483,LAT-004,2013,summer,3.3
24.3733,57.315,LAT-004,2013,summer,3.63333333333333
24.0017,57.0833,LAT-005,2013,summer,3.1
24.097,57.0986,LAT-005,2013,summer,4.4
24.25,57.1683,LAT-005,2013,summer,3.3
23.9683,57.0433,LAT-005,2013,summer,4.8
23.92,57.025,LAT-005,2013,summer,3.45
23.7433,56.98,LAT-005,2013,summer,4.5
23.2754,57.173,SEA-011,2013,summer,4.7
23.705,56.9767,LAT-005,2013,summer,4.7
23.4867,57.0467,LAT-003,2013,summer,4.9
23.07,57.3967,LAT-004,2013,summer,4
22.6167,57.7333,LAT-003,2013,summer,5.1
22.8167,57.5333,LAT-003,2013,summer,5.35
22.41,57.8433,SEA-011,2013,summer,3.6
22.9833,57.5667,SEA-011,2013,summer,3.2
23.2373,57.3589,SEA-011,2013,summer,3.9
23.4833,57.4,SEA-011,2013,summer,3.4
23.254,57.1667,LAT-003,2013,summer,2.7
23.6667,57.1667,SEA-011,2013,summer,3.1
23.9333,57.1667,LAT-005,2013,summer,3.2
23.9833,57.1,LAT-005,2013,summer,2.7
24.2167,57.1833,LAT-005,2013,summer,3
23.85,57.3,SEA-011,2013,summer,3.8
24.0833,57.35,SEA-011,2013,summer,4.6
24.2867,57.3133,SEA-011,2013,summer,2.9
24.2976,57.5922,SEA-011,2013,summer,2.8
24.1167,57.6,SEA-011,2013,summer,3.6
23.7667,57.4167,SEA-011,2013,summer,3.6
23.6167,57.6167,SEA-011,2013,summer,3.5
23.9167,57.85,SEA-011,2013,summer,3.8
24.406166,57.312766,LAT-004,2013,summer,1.5
24.381216,57.299733,LAT-004,2013,summer,3.9
24.382449,57.285433,LAT-004,2013,summer,3.9
24.376916,57.32565,LAT-004,2013,summer,3.6
24.381599,57.343649,LAT-004,2013,summer,3.5
24.3988,57.358133,LAT-004,2013,summer,2.2
24.368733,57.405016,LAT-004,2013,summer,2.8
24.368649,57.389233,LAT-004,2013,summer,3
24.372583,57.371966,LAT-004,2013,summer,2.8
24.382116,57.270166,LAT-004,2013,summer,2.8
24.371949,57.355783,LAT-004,2013,summer,2.8
23.104533,57.380166,LAT-004,2013,summer,3.1
23.05815,57.395366,LAT-004,2013,summer,3.5
22.9064,57.458083,LAT-004,2013,summer,3.95
22.926483,57.433966,LAT-004,2013,summer,3.5
22.933816,57.437416,LAT-004,2013,"",3.7
22.961283,57.43115,LAT-004,2013,"",4
22.982266,57.4243,LAT-004,2013,"",10.5
23.00685,57.414466,LAT-004,2013,"",10.5
23.030483,57.402999,LAT-004,2013,"",3.9
23.55,57.72,SEA-011,2013,autumn,7.6
23.6167,57.6167,SEA-011,2013,autumn,4.9
23.7667,57.4167,SEA-011,2013,autumn,4.8
23.85,57.3,SEA-011,2013,autumn,5.35
23.4718,58.4311,EST-018,2013,autumn,4.2
22.2333,57.8833,SEA-011,2013,autumn,6.6
22.3154,57.8233,SEA-011,2013,autumn,7.4
22.3333,57.7667,SEA-011,2013,autumn,8.4
23.9333,57.1667,LAT-005,2013,autumn,5.15
22.41,57.8433,SEA-011,2013,autumn,2.5
23.4833,57.4,SEA-011,2013,autumn,3.5
23.92,57.025,LAT-005,2013,autumn,3
23.8883,57.055,LAT-005,2013,autumn,3
24.0017,57.0833,LAT-005,2013,autumn,2.5
23.9833,57.1,LAT-005,2013,autumn,2.4
24.25,57.1683,LAT-005,2013,autumn,3.5
24.2167,57.1833,LAT-005,2013,autumn,3.1
24.3733,57.315,LAT-004,2013,autumn,2.6
24.2867,57.3133,SEA-011,2013,autumn,3
24.0833,57.35,SEA-011,2013,autumn,4
23.9167,57.85,SEA-011,2013,autumn,4
24.0017,57.0833,LAT-005,2002,spring,1.94285714285714
23.9833,57.1,LAT-005,2002,spring,1.72
23.9333,57.1667,LAT-005,2002,spring,2
22.9833,57.5667,SEA-011,2002,spring,2.85
22.8167,57.5333,LAT-003,2002,spring,2.675
22.8833,57.7976,SEA-011,2002,spring,3.125
23.6167,57.6167,SEA-011,2002,spring,2.93333333333333
24.1167,57.6,SEA-011,2002,spring,2.86666666666667
23.85,57.3,SEA-011,2002,spring,2.55
24.0833,57.35,SEA-011,2002,spring,2.775
24.097,57.0986,LAT-005,2002,spring,2.35
24.0733,57.0908,LAT-005,2002,spring,3
24.0383,57.0867,LAT-005,2002,spring,1.6
23.9683,57.0433,LAT-005,2002,spring,2.72
23.9792,57.0737,LAT-005,2002,spring,2.16666666666667
23.92,57.025,LAT-005,2002,spring,2.5
23.7433,56.98,LAT-005,2002,spring,2.45
23.705,56.9767,LAT-005,2002,spring,2.4
23.4867,57.0467,LAT-003,2002,spring,2.1
23.6667,57.1667,SEA-011,2002,spring,2.2
23.4833,57.4,SEA-011,2002,spring,2.63333333333333
24.3367,57.5933,LAT-004,2002,spring,2.43333333333333
23.7667,57.4167,SEA-011,2002,spring,2.53333333333333
24.3733,57.315,LAT-004,2002,spring,1.96666666666667
24.3667,57.24,LAT-005,2002,spring,2.03333333333333
24.25,57.1683,LAT-005,2002,spring,1.93333333333333
24.2167,57.1833,LAT-005,2002,spring,1.3
24.1505,57.2233,LAT-005,2002,spring,2
24.2717,57.4415,SEA-011,2002,spring,2.6
24.3533,57.4483,LAT-004,2002,spring,2.7
24.2976,57.5922,SEA-011,2002,spring,2.4
24.315,57.7467,LAT-004,2002,spring,2.1
24.3085,57.856,LAT-004,2002,spring,2.8
24.2433,57.88,SEA-011,2002,spring,2.1
24.0665,57.8827,SEA-011,2002,spring,2.1
23.9167,57.85,SEA-011,2002,spring,2.5
22.6167,57.7333,LAT-003,2002,spring,3.3
23.07,57.3967,LAT-004,2002,spring,2.5
23.1765,57.3268,LAT-004,2002,spring,2.6
23.2508,57.3331,SEA-011,2002,spring,3
23.254,57.1667,LAT-003,2002,spring,2.4
23.3267,57.1682,SEA-011,2002,spring,3
23.8129,57.0862,LAT-005,2002,spring,2
23.9565,57.1243,LAT-005,2002,spring,2.4
23.8883,57.055,LAT-005,2002,spring,3
24.1066,57.0862,LAT-005,2002,spring,1.8
24.0842,57.081,LAT-005,2002,spring,1.7
24.0347,57.07,LAT-005,2002,spring,1.3
24.0017,57.0833,LAT-005,2002,summer,2.2
23.9833,57.1,LAT-005,2002,summer,3.22
24.097,57.0986,LAT-005,2002,summer,2.5
24.25,57.1683,LAT-005,2002,summer,2.3
24.3667,57.24,LAT-005,2002,summer,2.3
24.3733,57.315,LAT-004,2002,summer,2.55
24.0833,57.35,SEA-011,2002,summer,3.2
24.3533,57.4483,LAT-004,2002,summer,2.45
24.3367,57.5933,LAT-004,2002,summer,2.36666666666667
24.1167,57.6,SEA-011,2002,summer,2.83333333333333
23.6167,57.6167,SEA-011,2002,summer,3.3
22.9833,57.5667,SEA-011,2002,summer,2.66666666666667
22.8167,57.5333,LAT-003,2002,summer,2.9
23.07,57.3967,LAT-004,2002,summer,2.83333333333333
23.4833,57.4,SEA-011,2002,summer,2.93333333333333
23.1765,57.3268,LAT-004,2002,summer,2.86666666666667
23.254,57.1667,LAT-003,2002,summer,2.36666666666667
23.6667,57.1667,SEA-011,2002,summer,3
23.4867,57.0467,LAT-003,2002,summer,2.53333333333333
23.705,56.9767,LAT-005,2002,summer,2.6
23.7433,56.98,LAT-005,2002,summer,2.53333333333333
23.92,57.025,LAT-005,2002,summer,2.3
23.9683,57.0433,LAT-005,2002,summer,2.75
23.9792,57.0737,LAT-005,2002,summer,2.03333333333333
23.85,57.3,SEA-011,2002,summer,3.7
24.1066,57.0862,LAT-005,2002,summer,2.6
24.0842,57.081,LAT-005,2002,summer,2.76666666666667
24.0347,57.07,LAT-005,2002,summer,2.53333333333333
23.768,57.3958,SEA-011,2002,summer,4.2
23.7951,57.4168,SEA-011,2002,summer,4.2
23.7667,57.4167,SEA-011,2002,summer,3.85
23.7354,57.4168,SEA-011,2002,summer,5.4
23.7675,57.4339,SEA-011,2002,summer,4.5
23.62,57.6,SEA-011,2002,summer,4
23.585,57.6167,SEA-011,2002,summer,4.5
23.6159,57.6333,SEA-011,2002,summer,4.9
23.8496,57.3164,SEA-011,2002,summer,4.25
23.8811,57.2995,SEA-011,2002,summer,4.85
23.8078,57.2997,SEA-011,2002,summer,4.85
23.8498,57.2832,SEA-011,2002,summer,4.5
23.9333,57.1667,LAT-005,2002,summer,3.8
24.315,57.7467,LAT-004,2002,summer,2.7
24.3085,57.856,LAT-004,2002,summer,2.5
24.2433,57.88,SEA-011,2002,summer,2.8
24.0665,57.8827,SEA-011,2002,summer,3.3
23.9167,57.85,SEA-011,2002,summer,3.3
22.8833,57.7976,SEA-011,2002,summer,3.2
24.2167,57.1833,LAT-005,2002,summer,4
23.8883,57.055,LAT-005,2002,summer,3.9
24.0017,57.0833,LAT-005,2002,autumn,2.72857142857143
23.9833,57.1,LAT-005,2002,autumn,3.375
24.097,57.0986,LAT-005,2002,autumn,2.63333333333333
24.25,57.1683,LAT-005,2002,autumn,2.85
24.3667,57.24,LAT-005,2002,autumn,2.85
24.3733,57.315,LAT-004,2002,autumn,4
24.0833,57.35,SEA-011,2002,autumn,3.66666666666667
24.3367,57.5933,LAT-004,2002,autumn,2.75
24.1167,57.6,SEA-011,2002,autumn,3.83333333333333
23.6167,57.6167,SEA-011,2002,autumn,4.5
22.9833,57.5667,SEA-011,2002,autumn,4.5
22.8167,57.5333,LAT-003,2002,autumn,4
23.07,57.3967,LAT-004,2002,autumn,3.7
23.4833,57.4,SEA-011,2002,autumn,4.1
23.7667,57.4167,SEA-011,2002,autumn,3.55
23.85,57.3,SEA-011,2002,autumn,3.63333333333333
23.6667,57.1667,SEA-011,2002,autumn,4.1
23.4867,57.0467,LAT-003,2002,autumn,3.4
23.705,56.9767,LAT-005,2002,autumn,3.1
23.7433,56.98,LAT-005,2002,autumn,2.85
23.92,57.025,LAT-005,2002,autumn,3.15
23.9683,57.0433,LAT-005,2002,autumn,2.8
23.9792,57.0737,LAT-005,2002,autumn,2.8
23.9333,57.1667,LAT-005,2002,autumn,4
23.9423,57.1477,LAT-005,2002,autumn,4.5
23.9859,57.094,LAT-005,2002,autumn,4.5
23.9922,57.0753,LAT-005,2002,autumn,3
24.001,57.0711,LAT-005,2002,autumn,2.7
24.1066,57.0862,LAT-005,2002,autumn,2.4
24.0842,57.081,LAT-005,2002,autumn,2.3
24.0347,57.07,LAT-005,2002,autumn,2.6
23.1765,57.3268,LAT-004,2002,autumn,3
24.3533,57.4483,LAT-004,2002,autumn,3.1
24.315,57.7467,LAT-004,2002,autumn,2.8
24.3085,57.856,LAT-004,2002,autumn,2.2
24.2433,57.88,SEA-011,2002,autumn,3.3
23.254,57.1667,LAT-003,2002,autumn,2.5
23.85,57.3,SEA-011,2003,winter,2.5
24.0017,57.0833,LAT-005,2003,winter,3.15
22.9833,57.5667,SEA-011,1979,spring,3.25
22.8833,57.7976,SEA-011,1979,spring,4
23.35,57.96,EST-019,1979,spring,3.25
22.41,57.8433,SEA-011,1979,spring,2.5
23.9833,57.1,LAT-005,1979,spring,1.2
23.85,57.3,SEA-011,1979,spring,2
23.7667,57.4167,SEA-011,1979,spring,2.5
23.4833,57.4,SEA-011,1979,spring,2.5
23.6167,57.6167,SEA-011,1979,spring,3.5
24.1167,57.6,SEA-011,1979,spring,3
23.4,58.2,EST-019,1979,spring,3
23.85,57.3,SEA-011,1979,summer,4.75
23.7667,57.4167,SEA-011,1979,summer,5.25
23.4833,57.4,SEA-011,1979,summer,5
22.9833,57.5667,SEA-011,1979,summer,5
23.6167,57.6167,SEA-011,1979,summer,6.75
24.1167,57.6,SEA-011,1979,summer,4.5
22.8833,57.7976,SEA-011,1979,summer,5
23.6167,57.6167,SEA-011,1979,autumn,7
23.4833,57.4,SEA-011,1979,autumn,5.5
22.8833,57.7976,SEA-011,1979,autumn,4.5
23.2507,57.5962,SEA-011,1979,spring,3
22.8781,57.5354,SEA-011,1979,spring,2.75
22.71,57.88,SEA-011,1979,spring,3
24.2976,57.5922,SEA-011,1979,spring,2.25
23.8667,57.6,SEA-011,1979,spring,3
23.4024,57.6021,SEA-011,1979,spring,2.5
22.54167,57.95,SEA-011,1979,summer,6
22.8781,57.5354,SEA-011,1979,summer,4.75
23.8667,57.6,SEA-011,1979,summer,4.5
23.2507,57.5962,SEA-011,1979,summer,4.5
22.9333,57.7,SEA-011,1979,autumn,4.5
24.37333,57.31564,LAT-004,2022,spring,1.5
24.28698,57.31387,SEA-011,2022,spring,1.5
24.08356,57.35093,SEA-011,2022,spring,2.8
24.35075,57.44793,LAT-004,2022,spring,1.7
24.29788,57.59233,SEA-011,2022,spring,1.6
22.88629,57.79706,SEA-011,2022,spring,2.6
22.98346,57.5678,SEA-011,2022,spring,2.6
23.23824,57.359,SEA-011,2022,spring,3.5
23.48212,57.39971,SEA-011,2022,spring,3.4
23.33307,57.22192,SEA-011,2022,spring,3.2
23.66735,57.16858,SEA-011,2022,spring,1.8
23.48717,57.04767,LAT-003,2022,spring,3
23.61641,57.61777,SEA-011,2022,spring,3.1
23.76769,57.41807,SEA-011,2022,spring,3.5
23.84872,57.30011,SEA-011,2022,spring,3.5
23.93354,57.1684,LAT-005,2022,spring,1.4
24.24969,57.16857,LAT-005,2022,spring,1.1
24.21881,57.18227,LAT-005,2022,spring,1.5
24.0089,57.08348,LAT-005,2022,spring,1.8
23.98368,57.10365,LAT-005,2022,spring,2
23.95762,57.12483,LAT-005,2022,spring,2.2
23.93393,57.16685,LAT-005,2022,spring,2.2
23.85037,57.29998,SEA-011,2022,spring,3
23.66665,57.16692,SEA-011,2022,spring,2.5
23.4856,57.04653,LAT-003,2022,spring,2.5
23.74355,56.98023,LAT-005,2022,spring,2.5
23.06995,57.39717,LAT-004,2022,spring,3
22.81633,57.53367,LAT-003,2022,spring,3.5
22.98368,57.5663,SEA-011,2022,spring,2.8
22.618,57.73352,LAT-003,2022,spring,3.5
22.88395,57.79703,SEA-011,2022,spring,2.8
22.41038,57.84432,SEA-011,2022,spring,3
23.76632,57.41552,SEA-011,2022,spring,2.5
23.61565,57.61565,SEA-011,2022,spring,3
23.91677,57.84937,SEA-011,2022,spring,2.8
24.24238,57.87982,SEA-011,2022,spring,2.2
24.11813,57.59995,SEA-011,2022,spring,2.8
24.30137,57.59132,SEA-011,2022,spring,2.2
24.33702,57.59317,LAT-004,2022,spring,1.8
24.08363,57.35023,SEA-011,2022,spring,2.5
24.28657,57.3127,SEA-011,2022,spring,3
24.37483,57.3154,LAT-004,2022,spring,1.8
24.25183,57.16742,LAT-005,2022,spring,1.8
24.21722,57.18318,LAT-005,2022,spring,1.8
22.41021,57.84536,SEA-011,2022,summer,3.2
22.81525,57.53468,LAT-003,2022,summer,3.8
22.98271,57.56708,SEA-011,2022,summer,3.8
23.0703,57.39865,LAT-004,2022,summer,3
23.76478,57.41656,SEA-011,2022,summer,3.4
24.08238,57.35161,SEA-011,2022,summer,3.2
23.84988,57.29995,SEA-011,2022,summer,4
23.93445,57.16665,LAT-005,2022,summer,3.5
23.66735,57.1672,SEA-011,2022,summer,3.4
23.253,57.1669,LAT-003,2022,summer,3
23.7413,56.98016,LAT-005,2022,summer,2.8
23.91973,57.02528,LAT-005,2022,summer,2.5
23.8863,57.05531,LAT-005,2022,summer,2
23.99985,57.08328,LAT-005,2022,summer,2
23.9823,57.10316,LAT-005,2022,summer,3
24.21661,57.18283,LAT-005,2022,summer,3.2
24.3742,57.3151,LAT-004,2022,summer,2.3
24.3734,57.3144,LAT-004,2022,summer,2.5
24.08292,57.34938,SEA-011,2022,summer,2.5
24.21604,57.18391,LAT-005,2022,summer,3
24.25153,57.16811,LAT-005,2022,summer,1.5
23.932,57.16717,LAT-005,2022,summer,2.5
23.98257,57.10493,LAT-005,2022,summer,1.5
24.00081,57.08345,LAT-005,2022,summer,2
23.88822,57.05547,LAT-005,2022,summer,2
23.91957,57.02501,LAT-005,2022,summer,1.5
23.74191,56.9812,LAT-005,2022,summer,2
23.48632,57.04697,LAT-003,2022,summer,2
23.66767,57.16723,SEA-011,2022,summer,2.5
23.86867,57.30646,SEA-011,2022,summer,3
23.76639,57.4157,SEA-011,2022,summer,3.5
23.48243,57.39984,SEA-011,2022,summer,2.5
23.06995,57.39664,LAT-004,2022,summer,5
22.97983,57.56571,SEA-011,2022,summer,3
23.61396,57.61695,SEA-011,2022,summer,3
24.11678,57.59867,SEA-011,2022,summer,2.5
24.35355,57.448383,LAT-004,2022,summer,3.5
24.335833,57.59275,LAT-004,2022,summer,4
24.234,57.60015,SEA-011,2022,summer,3.7
24.314733,57.746783,LAT-004,2022,summer,2.1
24.242683,57.8798,SEA-011,2022,summer,2.5
24.3751,57.31584,LAT-004,2022,autumn,27
24.29001,57.31334,SEA-011,2022,autumn,2.8
24.08537,57.34986,SEA-011,2022,autumn,3.6
23.76942,57.41651,SEA-011,2022,autumn,4.7
23.4852,57.39982,SEA-011,2022,autumn,4.5
24.24265,57.88081,SEA-011,2022,autumn,2.9
24.3166,57.74802,LAT-004,2022,autumn,2.8
24.11875,57.6015,SEA-011,2022,autumn,3.8
24.2987,57.59271,SEA-011,2022,autumn,2.8
24.33716,57.59342,LAT-004,2022,autumn,2.9
24.35355,57.44897,LAT-004,2022,autumn,2.8
24.21541,57.18396,LAT-005,2022,autumn,2.7
23.66644,57.16694,SEA-011,2022,autumn,4.7
23.85049,57.30025,SEA-011,2022,autumn,4.8
23.33095,57.21976,SEA-011,2022,autumn,4.1
23.25326,57.16687,LAT-003,2022,autumn,3.7
23.07094,57.39785,LAT-004,2022,autumn,2.1
24.1318,57.9683,SEA-011,1973,spring,4.5
24.483,58.325,EST-013,1973,spring,2.2
24.4,58.3,EST-013,1973,spring,1.5
24.358,58.262,EST-013,1973,spring,3
24.233,58.108,EST-018,1973,spring,3.8
24.2,58.067,EST-018,1973,spring,4
23.9733,58.0667,SEA-011,1973,spring,4
23.905,58.045,EST-019,1973,spring,4.5
23.875,58.025,SEA-011,1973,spring,0.5
23.875,58.0117,SEA-011,1973,spring,4.5
23.8833,58.0017,SEA-011,1973,spring,4.5
23.8833,57.9833,SEA-011,1973,spring,4.5
23.9167,57.85,SEA-011,1973,spring,5
23.915,57.7933,SEA-011,1973,spring,4.5
23.9033,57.76,SEA-011,1973,spring,4.5
24.2,58.067,EST-018,1973,summer,3
24.1318,57.9683,SEA-011,1973,summer,3
23.9033,57.76,SEA-011,1973,summer,3
23.915,57.7933,SEA-011,1973,summer,3
23.9167,57.85,SEA-011,1973,summer,3
23.9733,58.0667,SEA-011,1973,summer,2.5
23.905,58.045,EST-019,1973,summer,2.5
23.875,58.025,SEA-011,1973,summer,2.5
23.875,58.0117,SEA-011,1973,summer,2.5
23.8833,58.0017,SEA-011,1973,summer,2.5
23.8833,57.9833,SEA-011,1973,summer,2.5
24.233,58.108,EST-018,1973,summer,2.5
24.358,58.262,EST-013,1973,summer,2.5
24.4,58.3,EST-013,1973,summer,1.5
24.483,58.325,EST-013,1973,summer,1
23.9833,57.1,LAT-005,1985,spring,2.5
23.4718,58.4311,EST-018,1985,spring,9
23.9833,57.1,LAT-005,1985,summer,3
23.85,57.3,SEA-011,1985,summer,4
24.0833,57.35,SEA-011,1985,summer,4
24.1167,57.6,SEA-011,1985,summer,3.5
24.1318,57.9683,SEA-011,1985,summer,4
23.4718,58.4311,EST-018,1985,summer,4
23.4,58.2,EST-019,1985,summer,4
23.35,57.96,EST-019,1985,summer,4
23.4686,57.8333,SEA-011,1985,summer,4
23.6167,57.6167,SEA-011,1985,summer,4
23.8667,57.6,SEA-011,1985,summer,4
23.7667,57.4167,SEA-011,1985,summer,4
23.4833,57.4,SEA-011,1985,summer,4
22.8833,57.7976,SEA-011,1985,summer,3.75
22.71,57.88,SEA-011,1985,summer,3.5
22.41,57.8433,SEA-011,1985,summer,4
24.0017,57.0833,LAT-005,1999,winter,2
23.9833,57.1,LAT-005,1999,winter,2.2
23.9333,57.1667,LAT-005,1999,winter,4.5
24.0833,57.35,SEA-011,1999,winter,4
23.4833,57.4,SEA-011,1999,winter,4
23.85,57.3,SEA-011,1999,spring,3.61666666666667
24.0017,57.0833,LAT-005,1999,spring,1.91666666666667
23.9333,57.1667,LAT-005,1999,spring,2.46
23.4833,57.4,SEA-011,1999,spring,3.5
23.9833,57.1,LAT-005,1999,spring,1.86
23.9792,57.0737,LAT-005,1999,spring,1.66666666666667
23.92,57.025,LAT-005,1999,spring,2.3
24.097,57.0986,LAT-005,1999,spring,2.13333333333333
24.25,57.1683,LAT-005,1999,spring,1.93333333333333
24.3667,57.24,LAT-005,1999,spring,2.26666666666667
24.3733,57.315,LAT-004,1999,spring,2.26666666666667
24.0833,57.35,SEA-011,1999,spring,3.16666666666667
23.7667,57.4167,SEA-011,1999,spring,3.26666666666667
24.1167,57.6,SEA-011,1999,spring,3.53333333333333
23.6167,57.6167,SEA-011,1999,spring,3.6
22.9833,57.5667,SEA-011,1999,spring,3.375
23.6667,57.1667,SEA-011,1999,spring,3.33333333333333
23.4867,57.0467,LAT-003,1999,spring,3.03333333333333
23.705,56.9767,LAT-005,1999,spring,2.8
23.7433,56.98,LAT-005,1999,spring,2.5
23.9565,57.1243,LAT-005,1999,spring,1.8
23.8129,57.0862,LAT-005,1999,spring,1.7
23.8883,57.055,LAT-005,1999,spring,2
23.9683,57.0433,LAT-005,1999,spring,2.3
23.2754,57.173,SEA-011,1999,spring,3.5
23.2123,57.3275,SEA-011,1999,spring,2.8
22.8833,57.7976,SEA-011,1999,spring,3.15
23.35,57.96,EST-019,1999,spring,3.5
23.9167,57.85,SEA-011,1999,spring,2.9
24.2433,57.88,SEA-011,1999,spring,2.5
24.2518,57.7633,SEA-011,1999,spring,2.4
24.3367,57.5933,LAT-004,1999,spring,2.5
24.3533,57.4483,LAT-004,1999,spring,2.6
24.2167,57.1833,LAT-005,1999,spring,2.5
24.1505,57.2233,LAT-005,1999,spring,2.7
22.41,57.8433,SEA-011,1999,spring,3.8
24.0017,57.0833,LAT-005,1999,summer,2.53333333333333
23.9792,57.0737,LAT-005,1999,summer,3
23.9833,57.1,LAT-005,1999,summer,3.18
23.9333,57.1667,LAT-005,1999,summer,3.48
24.097,57.0986,LAT-005,1999,summer,2.93333333333333
24.25,57.1683,LAT-005,1999,summer,2.8
24.3667,57.24,LAT-005,1999,summer,3.03333333333333
24.3733,57.315,LAT-004,1999,summer,2.83333333333333
24.0833,57.35,SEA-011,1999,summer,3.9
23.85,57.3,SEA-011,1999,summer,4.15
23.7667,57.4167,SEA-011,1999,summer,3.9
24.1167,57.6,SEA-011,1999,summer,4
23.6167,57.6167,SEA-011,1999,summer,4.26666666666667
22.9833,57.5667,SEA-011,1999,summer,4.33333333333333
23.4833,57.4,SEA-011,1999,summer,4.26666666666667
23.6667,57.1667,SEA-011,1999,summer,4.05
23.4867,57.0467,LAT-003,1999,summer,3.4
